ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,FAIXA_ETARIA,RISK_SCORE,PERFIL_RISCO,CREDIT_SCORE_FAIXA,MILEAGE_FAIXA,OUTCOME_LABEL
161019,26-39,Feminino,majority,10-19y,none,Baixa Renda,0.3489177971707855,0.0,before 2015,1.0,0.0,10238,,sedan,0,0,0,0,26-39,0,Baixo,Q1 (Baixo),,Sem Sinistro
190533,40-64,Feminino,majority,20-29y,university,Alta Renda,0.5795984164491108,1.0,after 2015,1.0,1.0,10238,7000.0,sedan,2,0,5,0,40-64,7,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
103756,16-25,Masculino,majority,0-9y,none,Classe Trabalhadora,0.397924048195759,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q2,Sem Sinistro
968690,26-39,Masculino,majority,0-9y,none,Baixa Renda,0.2835426409650666,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),,Com Sinistro
349741,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1,16-25,0,Baixo,,Q3,Com Sinistro
826544,26-39,Feminino,majority,0-9y,none,Baixa Renda,,0.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,0,26-39,0,Baixo,,Q1 (Baixa),Sem Sinistro
271331,40-64,Masculino,majority,20-29y,university,Alta Renda,0.6938055524522051,1.0,after 2015,1.0,1.0,21217,9000.0,sedan,5,0,1,1,40-64,6,Muito Alto,Q4 (Alto),Q1 (Baixa),Com Sinistro
197864,26-39,Masculino,majority,0-9y,university,Classe Media,0.4284715478507027,1.0,before 2015,0.0,0.0,32765,16000.0,sedan,0,0,0,1,26-39,0,Baixo,Q2,Q4 (Alta),Com Sinistro
265738,26-39,Masculino,minority,0-9y,high school,Alta Renda,0.6623845987368233,1.0,after 2015,1.0,0.0,32765,12000.0,sedan,0,0,0,0,26-39,0,Baixo,Q4 (Alto),Q2,Sem Sinistro
542102,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.3959623593743085,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
658979,26-39,Masculino,majority,10-19y,high school,Classe Media,0.4631532118209168,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,3,0,1,1,26-39,4,Alto,Q2,Q4 (Alta),Com Sinistro
382871,16-25,Feminino,majority,0-9y,high school,Classe Media,0.3434317076179207,1.0,before 2015,1.0,0.0,10238,18000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
411147,26-39,Masculino,majority,10-19y,high school,Classe Media,0.4365476661894891,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,2,1,2,0,26-39,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
371260,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6183041682194829,1.0,after 2015,1.0,1.0,21217,8000.0,sedan,2,0,1,1,40-64,3,Alto,Q3,Q1 (Baixa),Com Sinistro
816663,65+,Feminino,majority,30y+,high school,Alta Renda,0.6477247112953678,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,5,0,6,0,65+,11,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
981972,16-25,Masculino,minority,0-9y,high school,Baixa Renda,0.1258955435359577,0.0,after 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q3,Sem Sinistro
343545,16-25,Masculino,majority,0-9y,university,Classe Trabalhadora,0.4880633978497586,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q1 (Baixa),Sem Sinistro
759410,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6167338888949161,1.0,after 2015,1.0,1.0,10238,,sedan,2,0,0,0,40-64,2,Médio,Q3,,Sem Sinistro
617645,65+,Feminino,majority,30y+,high school,Alta Renda,0.4611933084288743,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,3,0,1,0,65+,4,Alto,Q2,Q1 (Baixa),Sem Sinistro
267774,65+,Masculino,majority,30y+,high school,Alta Renda,0.670471256855814,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,9,1,2,0,65+,12,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
424985,40-64,Feminino,majority,20-29y,university,Classe Media,0.3921151727680966,1.0,before 2015,1.0,1.0,32765,10000.0,sedan,4,0,2,0,40-64,6,Muito Alto,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
468503,16-25,Feminino,minority,0-9y,high school,Classe Media,0.6722157890469818,1.0,after 2015,0.0,0.0,32765,17000.0,sedan,0,0,0,0,16-25,0,Baixo,Q4 (Alto),Q4 (Alta),Sem Sinistro
281638,65+,Feminino,majority,30y+,high school,Alta Renda,0.6229898836766291,0.0,before 2015,1.0,1.0,10238,7000.0,sedan,2,0,8,0,65+,10,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
738707,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.1607846136059094,1.0,before 2015,0.0,0.0,32765,9000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
545424,26-39,Feminino,majority,0-9y,high school,Alta Renda,,0.0,before 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0,26-39,0,Baixo,,Q1 (Baixa),Sem Sinistro
222373,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5389042254220835,1.0,after 2015,1.0,1.0,32765,9000.0,sedan,5,0,1,0,40-64,6,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
572801,26-39,Feminino,majority,10-19y,university,Baixa Renda,0.4727403772012601,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,0,1,26-39,1,Médio,Q2,Q2,Com Sinistro
753664,26-39,Feminino,majority,10-19y,high school,Classe Media,0.5863205459035753,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,2,2,0,0,26-39,4,Alto,Q3,Q1 (Baixa),Sem Sinistro
860778,40-64,Feminino,majority,20-29y,none,Alta Renda,0.6286701350885311,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,6,1,3,0,40-64,10,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
834028,65+,Masculino,majority,20-29y,university,Alta Renda,0.7163657604015807,1.0,after 2015,1.0,1.0,10238,13000.0,sedan,1,0,1,0,65+,2,Médio,Q4 (Alto),Q3,Sem Sinistro
54485,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.19362266071106,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
680029,40-64,Masculino,majority,10-19y,high school,Classe Media,0.3313121291943192,1.0,before 2015,1.0,1.0,21217,9000.0,sedan,0,0,1,1,40-64,1,Médio,Q1 (Baixo),Q1 (Baixa),Com Sinistro
259542,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.6330640745225374,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,0,0,0,0,40-64,0,Baixo,Q4 (Alto),Q1 (Baixa),Sem Sinistro
997204,40-64,Feminino,majority,20-29y,university,Classe Media,0.5272067847141099,0.0,before 2015,0.0,1.0,10238,,sedan,1,1,1,0,40-64,3,Alto,Q3,,Sem Sinistro
633529,26-39,Masculino,majority,10-19y,high school,Classe Media,,1.0,before 2015,1.0,0.0,10238,15000.0,sports car,3,0,1,0,26-39,4,Alto,,Q4 (Alta),Sem Sinistro
178698,40-64,Masculino,majority,0-9y,university,Alta Renda,0.6195111942736158,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,1,40-64,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
822186,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.4192208273550608,0.0,before 2015,0.0,0.0,10238,20000.0,sedan,1,1,2,1,26-39,4,Alto,Q2,Q4 (Alta),Com Sinistro
935096,16-25,Masculino,majority,0-9y,none,Classe Trabalhadora,0.4840963357335678,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q4 (Alta),Sem Sinistro
924579,26-39,Feminino,majority,10-19y,none,Baixa Renda,0.4782584258354346,0.0,before 2015,0.0,1.0,32765,9000.0,sedan,2,0,0,0,26-39,2,Médio,Q2,Q1 (Baixa),Sem Sinistro
463428,26-39,Masculino,majority,0-9y,university,Classe Media,0.5421610427901323,1.0,after 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,0,26-39,0,Baixo,Q3,Q4 (Alta),Sem Sinistro
777741,40-64,Feminino,majority,20-29y,university,Classe Media,0.6031812914139848,0.0,before 2015,1.0,1.0,32765,8000.0,sedan,1,0,0,0,40-64,1,Médio,Q3,Q1 (Baixa),Sem Sinistro
65109,16-25,Feminino,majority,0-9y,university,Alta Renda,,1.0,after 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,0,16-25,0,Baixo,,Q1 (Baixa),Sem Sinistro
180600,40-64,Feminino,majority,20-29y,university,Alta Renda,0.4628754611465063,1.0,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,5,0,40-64,5,Muito Alto,Q2,Q2,Sem Sinistro
838605,16-25,Masculino,majority,0-9y,university,Alta Renda,0.5729883714629044,1.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,0,16-25,0,Baixo,Q3,Q4 (Alta),Sem Sinistro
227255,65+,Masculino,majority,30y+,high school,Alta Renda,0.4807020135427639,1.0,after 2015,1.0,1.0,10238,,sedan,5,0,6,0,65+,11,Muito Alto,Q2,,Sem Sinistro
763816,40-64,Masculino,majority,20-29y,university,Alta Renda,0.4269956172654475,1.0,after 2015,0.0,0.0,92101,15000.0,sedan,1,2,2,0,40-64,5,Muito Alto,Q2,Q4 (Alta),Sem Sinistro
454542,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.3909000984565381,0.0,before 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
470792,40-64,Feminino,majority,20-29y,none,Classe Media,0.3939431387052909,1.0,after 2015,0.0,1.0,32765,12000.0,sedan,2,1,0,0,40-64,3,Alto,Q1 (Baixo),Q2,Sem Sinistro
852331,65+,Feminino,majority,0-9y,high school,Alta Renda,0.5651781072384356,1.0,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,0,65+,0,Baixo,Q3,Q2,Sem Sinistro
570485,65+,Masculino,majority,0-9y,university,Alta Renda,0.599471874758125,1.0,before 2015,0.0,1.0,10238,,sedan,0,0,0,1,65+,0,Baixo,Q3,,Com Sinistro
418223,26-39,Masculino,majority,10-19y,university,Classe Trabalhadora,,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,4,0,26-39,4,Alto,,Q3,Sem Sinistro
198601,16-25,Masculino,majority,0-9y,university,Classe Media,0.5431353523779442,1.0,before 2015,0.0,0.0,32765,8000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q1 (Baixa),Com Sinistro
150465,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.4470090425194109,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q4 (Alta),Com Sinistro
915405,16-25,Masculino,minority,0-9y,none,Classe Trabalhadora,0.485242391843809,1.0,after 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q2,Sem Sinistro
880036,26-39,Masculino,majority,0-9y,high school,Baixa Renda,0.2307432643975241,0.0,before 2015,0.0,1.0,92101,9000.0,sports car,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q1 (Baixa),Com Sinistro
43228,40-64,Masculino,majority,0-9y,university,Alta Renda,0.6969531397597643,1.0,before 2015,1.0,1.0,32765,7000.0,sports car,0,0,0,1,40-64,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
641605,26-39,Feminino,majority,10-19y,high school,Classe Media,0.3827525807478351,1.0,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,0,26-39,0,Baixo,Q1 (Baixo),Q2,Sem Sinistro
878204,16-25,Feminino,majority,0-9y,none,Classe Trabalhadora,0.352470054088405,1.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Sem Sinistro
365796,26-39,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.4535879848777584,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0,26-39,0,Baixo,Q2,Q3,Sem Sinistro
67013,40-64,Feminino,majority,20-29y,university,Classe Trabalhadora,0.4722141399816714,1.0,before 2015,0.0,1.0,32765,10000.0,sedan,5,0,0,0,40-64,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
517241,65+,Feminino,majority,30y+,university,Alta Renda,0.5956938221197036,1.0,after 2015,1.0,1.0,10238,6000.0,sedan,4,0,5,0,65+,9,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
404116,26-39,Feminino,majority,10-19y,high school,Classe Media,0.5365377683863043,1.0,before 2015,1.0,0.0,10238,13000.0,sedan,0,0,0,0,26-39,0,Baixo,Q3,Q3,Sem Sinistro
10365,40-64,Feminino,majority,20-29y,none,Alta Renda,0.4496756293279009,0.0,after 2015,0.0,1.0,32765,11000.0,sedan,2,0,0,0,40-64,2,Médio,Q2,Q2,Sem Sinistro
699207,26-39,Feminino,majority,10-19y,none,Baixa Renda,0.5375161311706116,0.0,before 2015,0.0,1.0,10238,11000.0,sedan,1,0,0,0,26-39,1,Médio,Q3,Q2,Sem Sinistro
46446,40-64,Feminino,majority,20-29y,university,Alta Renda,0.7613578975600771,1.0,before 2015,0.0,1.0,32765,8000.0,sedan,5,0,1,0,40-64,6,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
565568,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.3609701341564141,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,0,16-25,0,Baixo,Q1 (Baixo),Q2,Sem Sinistro
373037,26-39,Masculino,majority,10-19y,high school,Classe Trabalhadora,0.284982921718786,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,6,0,0,1,26-39,6,Muito Alto,Q1 (Baixo),Q2,Com Sinistro
434251,26-39,Masculino,majority,0-9y,high school,Alta Renda,0.6642204178138843,1.0,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,0,26-39,0,Baixo,Q4 (Alto),Q3,Sem Sinistro
828938,40-64,Feminino,majority,0-9y,none,Classe Trabalhadora,0.4167492589952589,0.0,before 2015,0.0,1.0,10238,17000.0,sedan,0,0,0,1,40-64,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
68610,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.5234621609966821,1.0,after 2015,1.0,1.0,10238,8000.0,sedan,2,0,3,0,40-64,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
35732,26-39,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.3256224191074233,1.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,0,26-39,0,Baixo,Q1 (Baixo),Q3,Sem Sinistro
612494,65+,Masculino,majority,10-19y,university,Alta Renda,0.6254168939329904,1.0,after 2015,1.0,1.0,10238,11000.0,sedan,1,2,0,0,65+,3,Alto,Q4 (Alto),Q2,Sem Sinistro
454786,26-39,Feminino,minority,10-19y,high school,Baixa Renda,0.3148456765050993,0.0,before 2015,0.0,0.0,32765,10000.0,sedan,1,1,1,0,26-39,3,Alto,Q1 (Baixo),Q1 (Baixa),Sem Sinistro
104053,65+,Feminino,majority,20-29y,high school,Alta Renda,0.5488618922373868,1.0,after 2015,1.0,1.0,10238,,sedan,1,0,0,0,65+,1,Médio,Q3,,Sem Sinistro
196941,16-25,Masculino,majority,0-9y,high school,Classe Trabalhadora,0.2616949116854254,0.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
282377,16-25,Feminino,majority,0-9y,none,Baixa Renda,,0.0,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,1,16-25,0,Baixo,,Q3,Com Sinistro
792693,16-25,Feminino,majority,0-9y,none,Baixa Renda,0.5391018376969258,1.0,before 2015,0.0,1.0,92101,9000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q1 (Baixa),Com Sinistro
566975,26-39,Feminino,majority,10-19y,university,Classe Trabalhadora,0.4210314732941192,0.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0,26-39,0,Baixo,Q2,Q1 (Baixa),Sem Sinistro
624919,65+,Masculino,majority,30y+,high school,Alta Renda,0.6935957205432375,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,5,0,5,0,65+,10,Muito Alto,Q4 (Alto),Q1 (Baixa),Sem Sinistro
410530,16-25,Feminino,majority,0-9y,high school,Classe Trabalhadora,0.5329070177579344,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,1,16-25,0,Baixo,Q3,Q4 (Alta),Com Sinistro
275457,65+,Masculino,majority,30y+,university,Alta Renda,0.8682131393602728,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,3,1,6,0,65+,10,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
385216,65+,Feminino,majority,20-29y,university,Alta Renda,0.5424532094676138,1.0,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,1,0,65+,1,Médio,Q3,Q2,Sem Sinistro
220180,40-64,Masculino,majority,10-19y,none,Classe Trabalhadora,0.4751662153423804,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,1,0,1,1,40-64,2,Médio,Q2,Q4 (Alta),Com Sinistro
588727,40-64,Feminino,majority,20-29y,high school,Alta Renda,0.523731888374134,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,5,0,1,0,40-64,6,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
779959,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.4682867324920652,0.0,before 2015,0.0,0.0,10238,17000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q4 (Alta),Com Sinistro
714873,26-39,Feminino,majority,10-19y,high school,Baixa Renda,0.5468766630493245,0.0,after 2015,0.0,0.0,10238,17000.0,sedan,1,0,0,0,26-39,1,Médio,Q3,Q4 (Alta),Sem Sinistro
969450,40-64,Feminino,minority,10-19y,high school,Classe Media,0.7773208236421372,0.0,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,0,40-64,0,Baixo,Q4 (Alto),Q4 (Alta),Sem Sinistro
404782,26-39,Feminino,minority,10-19y,university,Classe Trabalhadora,0.3806338982251157,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,0,0,26-39,1,Médio,Q1 (Baixo),Q3,Sem Sinistro
949590,40-64,Feminino,majority,20-29y,university,Classe Media,0.4185435108671473,1.0,before 2015,0.0,1.0,32765,12000.0,sedan,4,0,0,1,40-64,4,Alto,Q2,Q2,Com Sinistro
109469,26-39,Masculino,majority,10-19y,university,Alta Renda,0.600227475663906,0.0,after 2015,0.0,0.0,32765,9000.0,sedan,2,1,1,1,26-39,4,Alto,Q3,Q1 (Baixa),Com Sinistro
174514,16-25,Masculino,majority,0-9y,none,Classe Trabalhadora,,0.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,1,16-25,0,Baixo,,Q3,Com Sinistro
201418,26-39,Feminino,majority,10-19y,university,Classe Trabalhadora,0.4048654473735125,1.0,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
143785,40-64,Feminino,majority,20-29y,university,Alta Renda,0.6554399817895643,1.0,after 2015,1.0,1.0,32765,8000.0,sedan,1,0,0,0,40-64,1,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
366134,16-25,Masculino,majority,0-9y,high school,Classe Trabalhadora,0.4262030648137452,1.0,before 2015,0.0,1.0,10238,17000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q4 (Alta),Com Sinistro
555440,16-25,Masculino,majority,0-9y,none,Baixa Renda,0.267552947761664,0.0,before 2015,1.0,1.0,10238,16000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
197094,26-39,Masculino,majority,10-19y,university,Classe Trabalhadora,0.4689135326636327,1.0,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,0,26-39,0,Baixo,Q2,Q3,Sem Sinistro
609461,16-25,Masculino,majority,0-9y,university,Alta Renda,0.4331758195251915,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,0,16-25,0,Baixo,Q2,Q3,Sem Sinistro
496053,26-39,Masculino,majority,10-19y,university,Classe Trabalhadora,0.3992287529447922,0.0,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,3,1,26-39,3,Alto,Q1 (Baixo),Q4 (Alta),Com Sinistro
53907,65+,Masculino,majority,30y+,none,Alta Renda,0.5853329533352766,1.0,before 2015,1.0,1.0,10238,12000.0,sports car,2,0,1,0,65+,3,Alto,Q3,Q2,Sem Sinistro
263090,65+,Masculino,majority,10-19y,university,Alta Renda,0.5084737208238376,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,0,65+,1,Médio,Q2,Q4 (Alta),Sem Sinistro
104516,65+,Masculino,majority,30y+,university,Alta Renda,0.5648117834171698,1.0,after 2015,1.0,1.0,10238,10000.0,sedan,4,0,4,0,65+,8,Muito Alto,Q3,Q1 (Baixa),Sem Sinistro
568693,26-39,Masculino,minority,10-19y,university,Baixa Renda,0.3704208638102152,0.0,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,0,0,26-39,2,Médio,Q1 (Baixo),Q2,Sem Sinistro
843861,16-25,Masculino,majority,0-9y,high school,Baixa Renda,0.2888981487018826,1.0,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,1,16-25,0,Baixo,Q1 (Baixo),Q3,Com Sinistro
850028,26-39,Masculino,majority,10-19y,university,Baixa Renda,0.3406174176696211,0.0,before 2015,0.0,0.0,10238,13000.0,sedan,0,0,1,1,26-39,1,Médio,Q1 (Baixo),Q3,Com Sinistro
585733,26-39,Feminino,majority,10-19y,university,Classe Trabalhadora,0.4690188616884754,1.0,before 2015,1.0,1.0,10238,7000.0,sedan,1,0,1,0,26-39,2,Médio,Q2,Q1 (Baixa),Sem Sinistro
823538,65+,Feminino,majority,10-19y,university,Alta Renda,0.7281374767556841,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,2,0,0,0,65+,2,Médio,Q4 (Alto),Q1 (Baixa),Sem Sinistro
333328,26-39,Feminino,minority,10-19y,none,Baixa Renda,0.4113170955084317,1.0,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,0,26-39,0,Baixo,Q1 (Baixo),Q4 (Alta),Sem Sinistro
756185,40-64,Masculino,majority,20-29y,high school,Alta Renda,,1.0,before 2015,0.0,1.0,32765,11000.0,sedan,5,0,0,0,40-64,5,Muito Alto,,Q2,Sem Sinistro
26569,26-39,Masculino,majority,0-9y,high school,Classe Media,0.4701802815309037,0.0,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,1,26-39,0,Baixo,Q2,Q3,Com Sinistro
475633,65+,Feminino,majority,30y+,university,Alta Renda,0.6616362384897012,1.0,before 2015,1.0,1.0,10238,13000.0,sedan,3,1,2,0,65+,6,Muito Alto,Q4 (Alto),Q3,Sem Sinistro
417669,40-64,Masculino,majority,20-29y,university,Alta Renda,0.6255380658356853,1.0,before 2015,1.0,1.0,10238,12000.0,sedan,6,0,1,0,40-64,7,Muito Alto,Q4 (Alto),Q2,Sem Sinistro
762097,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5982141330124617,1.0,after 2015,0.0,1.0,32765,,sedan,7,2,1,0,40-64,10,Muito Alto,Q3,,Sem Sinistro
966958,40-64,Masculino,majority,20-29y,high school,Alta Renda,0.6882993049868759,1.0,after 2015,0.0,1.0,10238,14000.0,sedan,5,0,1,0,40-64,6,Muito Alto,Q4 (Alto),Q3,Sem Sinistro
904204,26-39,Feminino,majority,10-19y,none,Classe Trabalhadora,,1.0,before 2015,0.0,0.0,10238,,sedan,0,0,0,0,26-39,0,Baixo,,,Sem Sinistro
588062,26-39,Feminino,majority,10-19y,high school,Classe Trabalhadora,0.4225677139431647,0.0,before 2015,0.0,1.0,92101,11000.0,sedan,1,0,0,0,26-39,1,Médio,Q2,Q2,Sem Sinistro
197281,26-39,Masculino,minority,10-19y,none,Classe Trabalhadora,0.4809922752467239,1.0,before 2015,0.0,1.0,32765,15000.0,sedan,2,1,0,1,26-39,3,Alto,Q2,Q4 (Alta),Com Sinistro
615159,40-64,Feminino,majority,20-29y,high school,Classe Media,0.500920320199425,1.0,after 2015,1.0,1.0,10238,9000.0,sedan,1,0,4,0,40-64,5,Muito Alto,Q2,Q1 (Baixa),Sem Sinistro
686598,40-64,Masculino,majority,20-29y,university,Alta Renda,0.5429711948411161,1.0,before 2015,1.0,1.0,10238,11000.0,sedan,3,0,1,0,40-64,4,Alto,Q3,Q2,Sem Sinistro
204368,40-64,Masculino,majority,10-19y,none,Classe Media,0.4817634106317849,1.0,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,3,0,40-64,3,Alto,Q2,Q3,Sem Sinistro
340860,65+,Masculino,majority,20-29y,university,Alta Renda,0.7429578822641658,0.0,after 2015,1.0,1.0,10238,14000.0,sedan,2,2,3,0,65+,7,Muito Alto,Q4 (Alto),Q3,Sem Sinistro
535032,40-64,Masculino,majority,0-9y,university,Alta Renda,0.7749584055423444,1.0,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,1,40-64,0,Baixo,Q4 (Alto),Q1 (Baixa),Com Sinistro
840011,40-64,Feminino,majority,0-9y,university,Alta Renda,0.5318404446861559,1.0,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,0,40-64,0,Baixo,Q3,Q1 (Baixa),Sem Sinistro
495532,65+,Masculino,majority,30y+,high school,Classe Media,0.5589928166993889,0.0,after 2015,1.0,1.0,10238,12000.0,sedan,7,0,3,0,65+,10,Muito Alto,Q3,Q2,Sem Sinistro
546389,26-39,Feminino,majority,10-19y,none,Baixa Renda,0.4117578066757061,0.0,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,1,26-39,0,Baixo,Q1 (Baixo),Q4 (Alta),Com Sinistro
914808,65+,Feminino,majority,10-19y,university,Alta Renda,0.5848934178934408,1.0,after 2015,1.0,0.0,10238,12000.0,sedan,2,0,0,0,65+,2,Médio,Q3,Q2,Sem Sinistro
646480,16-25,Masculino,majority,0-9y,high school,Classe Trabalhadora,0.5236375573456156,1.0,before 2015,0.0,0.0,32765,11000.0,sedan,0,0,0,1,16-25,0,Baixo,Q2,Q2,Com Sinistro
433183,26-39,Feminino,majority,10-19y,none,Classe Trabalhadora,0.4910380133996946,1.0,before 2015,0.0,1.0,10238,16000.0,sedan,0,0,0,1,26-39,0,Baixo,Q2,Q4 (Alta),Com Sinistro
